Fecha,Grupo de edad,variable,value
2020-03-28,>60,Críticos,0.0
2020-03-29,>60,Críticos,0.0
2020-03-30,>60,Críticos,9.663703131039814e-05
2020-03-31,>60,Críticos,9.663703131039814e-05
2020-04-01,>60,Críticos,9.663703131039814e-05
2020-04-02,>60,Críticos,9.663703131039814e-05
2020-04-03,>60,Críticos,9.663703131039814e-05
2020-04-04,>60,Críticos,9.663703131039814e-05
2020-04-05,>60,Críticos,9.663703131039814e-05
2020-04-06,>60,Críticos,9.663703131039814e-05
2020-04-07,>60,Críticos,9.663703131039814e-05
2020-04-08,>60,Críticos,9.663703131039814e-05
2020-04-09,>60,Críticos,9.663703131039814e-05
2020-04-10,>60,Críticos,9.663703131039814e-05
2020-04-11,>60,Críticos,9.663703131039814e-05
2020-04-12,>60,Críticos,9.663703131039814e-05
2020-04-13,>60,Críticos,9.663703131039814e-05
2020-04-14,>60,Críticos,9.663703131039814e-05
2020-04-15,>60,Críticos,9.663703131039814e-05
2020-04-16,>60,Críticos,9.663703131039814e-05
2020-04-17,>60,Críticos,0.0
2020-04-18,>60,Críticos,9.663703131039814e-05
2020-04-19,>60,Críticos,9.663703131039814e-05
2020-04-20,>60,Críticos,9.663703131039814e-05
2020-04-21,>60,Críticos,9.663703131039814e-05
2020-04-22,>60,Críticos,9.663703131039814e-05
2020-04-23,>60,Críticos,9.663703131039814e-05
2020-04-24,>60,Críticos,9.663703131039814e-05
2020-04-25,>60,Críticos,9.663703131039814e-05
2020-04-26,>60,Críticos,9.663703131039814e-05
2020-04-27,>60,Críticos,9.663703131039814e-05
2020-04-28,>60,Críticos,9.663703131039814e-05
2020-04-29,>60,Críticos,9.663703131039814e-05
2020-04-30,>60,Críticos,9.663703131039814e-05
2020-05-01,>60,Críticos,9.663703131039814e-05
2020-05-02,>60,Críticos,9.663703131039814e-05
2020-05-03,>60,Críticos,0.00019327406262079628
2020-05-04,>60,Críticos,0.00019327406262079628
2020-05-05,>60,Críticos,9.663703131039814e-05
2020-05-06,>60,Críticos,9.663703131039814e-05
2020-05-07,>60,Críticos,9.663703131039814e-05
2020-05-08,>60,Críticos,9.663703131039814e-05
2020-05-09,>60,Críticos,0.00028991109393119443
2020-05-10,>60,Críticos,0.00028991109393119443
2020-05-11,>60,Críticos,0.00028991109393119443
2020-05-12,>60,Críticos,0.00028991109393119443
2020-05-13,>60,Críticos,0.00028991109393119443
2020-05-14,>60,Críticos,0.0005798221878623889
2020-05-15,>60,Críticos,0.0005798221878623889
2020-05-16,>60,Críticos,0.000676459219172787
2020-05-17,>60,Críticos,0.0008697332817935833
2020-05-18,>60,Críticos,0.0009663703131039815
2020-05-19,>60,Críticos,0.0010630073444143795
2020-05-20,>60,Críticos,0.0010630073444143795
2020-05-21,>60,Críticos,0.0011596443757247777
2020-05-22,>60,Críticos,0.001256281407035176
2020-05-23,>60,Críticos,0.001256281407035176
2020-05-24,>60,Críticos,0.001352918438345574
2020-05-25,>60,Críticos,0.0011596443757247777
2020-05-26,>60,Críticos,0.0011596443757247777
2020-05-27,>60,Críticos,0.0011596443757247777
2020-05-28,>60,Críticos,0.001256281407035176
2020-05-29,>60,Críticos,0.001256281407035176
2020-05-30,>60,Críticos,0.001352918438345574
2020-05-31,>60,Críticos,0.0014495554696559723
2020-06-01,>60,Críticos,0.001256281407035176
2020-06-02,>60,Críticos,0.0014495554696559723
2020-06-03,>60,Críticos,0.0015461925009663702
2020-06-04,>60,Críticos,0.0016428295322767684
2020-06-05,>60,Críticos,0.0014495554696559723
2020-06-06,>60,Críticos,0.0015461925009663702
2020-06-07,>60,Críticos,0.0015461925009663702
2020-06-08,>60,Críticos,0.0018361035948975648
2020-06-09,>60,Críticos,0.0017394665635871666
2020-06-10,>60,Críticos,0.0016428295322767684
2020-06-11,>60,Críticos,0.0015461925009663702
2020-06-12,>60,Críticos,0.0014495554696559723
2020-06-13,>60,Críticos,0.0014495554696559723
2020-06-14,>60,Críticos,0.0014495554696559723
2020-06-15,>60,Críticos,0.0014495554696559723
2020-06-16,>60,Críticos,0.0014495554696559723
2020-06-17,>60,Críticos,0.001352918438345574
2020-06-18,>60,Críticos,0.0011596443757247777
2020-06-19,>60,Críticos,0.001352918438345574
2020-06-20,>60,Críticos,0.0010630073444143795
2020-06-21,>60,Críticos,0.0011596443757247777
2020-06-22,>60,Críticos,0.0010630073444143795
2020-06-23,>60,Críticos,0.0009663703131039815
2020-06-24,>60,Críticos,0.0009663703131039815
2020-06-25,>60,Críticos,0.0009663703131039815
2020-06-26,>60,Críticos,0.0008697332817935833
2020-06-27,>60,Críticos,0.0008697332817935833
2020-06-28,>60,Críticos,0.0008697332817935833
2020-06-29,>60,Críticos,0.0008697332817935833
2020-06-30,>60,Críticos,0.0008697332817935833
2020-07-01,>60,Críticos,0.000676459219172787
2020-07-02,>60,Críticos,0.000676459219172787
2020-07-03,>60,Críticos,0.0007730962504831851
2020-07-04,>60,Críticos,0.0007730962504831851
2020-07-05,>60,Críticos,0.0009663703131039815
2020-07-06,>60,Críticos,0.0009663703131039815
2020-07-07,>60,Críticos,0.0009663703131039815
2020-07-08,>60,Críticos,0.0009663703131039815
2020-07-09,>60,Críticos,0.0009663703131039815
2020-07-10,>60,Críticos,0.000676459219172787
2020-07-11,>60,Críticos,0.000676459219172787
2020-07-12,>60,Críticos,0.0005798221878623889
2020-07-13,>60,Críticos,0.0005798221878623889
2020-07-14,>60,Críticos,0.0005798221878623889
2020-07-15,>60,Críticos,0.00048318515655199073
2020-07-16,>60,Críticos,0.0005798221878623889
2020-07-17,>60,Críticos,0.0005798221878623889
2020-07-18,>60,Críticos,0.00048318515655199073
2020-07-19,>60,Críticos,0.0005798221878623889
2020-07-20,>60,Críticos,0.000676459219172787
2020-07-21,>60,Críticos,0.0005798221878623889
2020-07-22,>60,Críticos,0.0005798221878623889
2020-07-23,>60,Críticos,0.0005798221878623889
2020-07-24,>60,Críticos,0.0005798221878623889
2020-07-25,>60,Críticos,0.00048318515655199073
2020-07-26,>60,Críticos,9.663703131039814e-05
2020-07-27,>60,Críticos,9.663703131039814e-05
2020-07-28,>60,Críticos,9.663703131039814e-05
2020-07-29,>60,Críticos,9.663703131039814e-05
2020-07-30,>60,Críticos,9.663703131039814e-05
2020-07-31,>60,Críticos,0.0
2020-08-01,>60,Críticos,9.663703131039814e-05
2020-08-02,>60,Críticos,9.663703131039814e-05
2020-08-03,>60,Críticos,9.663703131039814e-05
2020-08-04,>60,Críticos,9.663703131039814e-05
2020-08-05,>60,Críticos,9.663703131039814e-05
2020-08-06,>60,Críticos,9.663703131039814e-05
2020-08-07,>60,Críticos,9.663703131039814e-05
2020-08-08,>60,Críticos,9.663703131039814e-05
2020-08-09,>60,Críticos,9.663703131039814e-05
2020-08-10,>60,Críticos,9.663703131039814e-05
2020-08-11,>60,Críticos,9.663703131039814e-05
2020-08-12,>60,Críticos,9.663703131039814e-05
2020-08-13,>60,Críticos,9.663703131039814e-05
2020-08-14,>60,Críticos,9.663703131039814e-05
2020-08-15,>60,Críticos,9.663703131039814e-05
2020-08-16,>60,Críticos,0.0
2020-08-17,>60,Críticos,0.0
2020-08-18,>60,Críticos,0.0
2020-08-19,>60,Críticos,0.0
2020-08-20,>60,Críticos,0.0
2020-08-21,>60,Críticos,0.0
2020-08-22,>60,Críticos,0.0
2020-08-23,>60,Críticos,0.0
2020-08-24,>60,Críticos,0.0
2020-08-25,>60,Críticos,0.0
2020-08-26,>60,Críticos,9.663703131039814e-05
2020-08-27,>60,Críticos,9.663703131039814e-05
2020-08-28,>60,Críticos,9.663703131039814e-05
2020-08-29,>60,Críticos,0.00019327406262079628
2020-08-30,>60,Críticos,0.00019327406262079628
2020-08-31,>60,Críticos,0.00019327406262079628
2020-09-01,>60,Críticos,0.00028991109393119443
2020-09-02,>60,Críticos,0.00028991109393119443
2020-09-03,>60,Críticos,0.00028991109393119443
2020-09-04,>60,Críticos,0.00028991109393119443
2020-09-05,>60,Críticos,0.00028991109393119443
2020-09-06,>60,Críticos,0.00028991109393119443
2020-09-07,>60,Críticos,0.00019327406262079628
2020-09-08,>60,Críticos,0.00019327406262079628
2020-09-09,>60,Críticos,0.00019327406262079628
2020-09-10,>60,Críticos,9.663703131039814e-05
2020-09-11,>60,Críticos,9.663703131039814e-05
2020-09-12,>60,Críticos,9.663703131039814e-05
2020-09-13,>60,Críticos,9.663703131039814e-05
2020-09-14,>60,Críticos,9.663703131039814e-05
2020-09-15,>60,Críticos,9.663703131039814e-05
2020-09-16,>60,Críticos,9.663703131039814e-05
2020-09-17,>60,Críticos,9.663703131039814e-05
2020-09-18,>60,Críticos,9.663703131039814e-05
2020-09-19,>60,Críticos,0.0
2020-09-20,>60,Críticos,0.0
2020-09-21,>60,Críticos,0.0
2020-03-06,0-9,Críticos,0.0
2020-03-07,0-9,Críticos,0.0
2020-03-08,0-9,Críticos,0.0
2020-03-09,0-9,Críticos,0.0
2020-03-10,0-9,Críticos,0.0
2020-03-11,0-9,Críticos,0.0
2020-03-12,0-9,Críticos,0.0
2020-03-13,0-9,Críticos,0.0
2020-03-14,0-9,Críticos,0.0
2020-03-15,0-9,Críticos,0.0
2020-03-16,0-9,Críticos,0.0
2020-03-17,0-9,Críticos,0.0
2020-03-18,0-9,Críticos,0.0
2020-03-19,0-9,Críticos,0.0
2020-03-20,0-9,Críticos,0.0
2020-03-21,0-9,Críticos,0.0
2020-03-22,0-9,Críticos,0.0
2020-03-23,0-9,Críticos,0.0
2020-03-24,0-9,Críticos,0.0
2020-03-25,0-9,Críticos,0.0
2020-03-26,0-9,Críticos,0.0
2020-03-27,0-9,Críticos,0.0
2020-03-28,0-9,Críticos,0.0
2020-03-29,0-9,Críticos,0.0
2020-03-30,0-9,Críticos,0.0
2020-03-31,0-9,Críticos,0.0
2020-04-01,0-9,Críticos,0.0
2020-04-02,0-9,Críticos,0.0
2020-04-03,0-9,Críticos,0.0
2020-04-04,0-9,Críticos,0.0
2020-04-05,0-9,Críticos,0.0
2020-04-06,0-9,Críticos,0.0
2020-04-07,0-9,Críticos,0.0
2020-04-08,0-9,Críticos,0.0
2020-04-09,0-9,Críticos,0.0
2020-04-10,0-9,Críticos,0.0
2020-04-11,0-9,Críticos,0.0
2020-04-12,0-9,Críticos,0.0
2020-04-13,0-9,Críticos,0.0
2020-04-14,0-9,Críticos,0.0
2020-04-15,0-9,Críticos,0.0
2020-04-16,0-9,Críticos,0.0
2020-04-17,0-9,Críticos,0.0
2020-04-18,0-9,Críticos,0.0
2020-04-19,0-9,Críticos,0.0
2020-04-20,0-9,Críticos,0.0
2020-04-21,0-9,Críticos,0.0
2020-04-22,0-9,Críticos,0.0
2020-04-23,0-9,Críticos,0.0
2020-04-24,0-9,Críticos,0.0
2020-04-25,0-9,Críticos,0.0
2020-04-26,0-9,Críticos,0.0
2020-04-27,0-9,Críticos,0.0
2020-04-28,0-9,Críticos,0.0
2020-04-29,0-9,Críticos,0.0
2020-04-30,0-9,Críticos,0.0
2020-05-01,0-9,Críticos,0.0
2020-05-02,0-9,Críticos,0.0
2020-05-03,0-9,Críticos,0.0
2020-05-04,0-9,Críticos,0.0
2020-05-05,0-9,Críticos,0.0
2020-05-06,0-9,Críticos,0.0
2020-05-07,0-9,Críticos,0.0
2020-05-08,0-9,Críticos,0.0
2020-05-09,0-9,Críticos,0.0
2020-05-10,0-9,Críticos,0.0
2020-05-11,0-9,Críticos,0.0
2020-05-12,0-9,Críticos,0.0
2020-05-13,0-9,Críticos,0.0
2020-05-14,0-9,Críticos,0.0
2020-05-15,0-9,Críticos,0.0
2020-05-16,0-9,Críticos,0.0
2020-05-17,0-9,Críticos,0.0
2020-05-18,0-9,Críticos,0.0
2020-05-19,0-9,Críticos,0.0
2020-05-20,0-9,Críticos,0.0
2020-05-21,0-9,Críticos,0.0
2020-05-22,0-9,Críticos,0.0
2020-05-23,0-9,Críticos,0.0
2020-05-24,0-9,Críticos,0.0
2020-05-25,0-9,Críticos,0.0
2020-05-26,0-9,Críticos,0.0
2020-05-27,0-9,Críticos,0.0
2020-05-28,0-9,Críticos,0.0
2020-05-29,0-9,Críticos,0.0
2020-05-30,0-9,Críticos,0.0
2020-05-31,0-9,Críticos,0.0
2020-06-01,0-9,Críticos,0.0
2020-06-02,0-9,Críticos,0.0
2020-06-03,0-9,Críticos,0.0
2020-06-04,0-9,Críticos,0.0
2020-06-05,0-9,Críticos,0.0
2020-06-06,0-9,Críticos,0.0
2020-06-07,0-9,Críticos,0.0
2020-06-08,0-9,Críticos,0.0
2020-06-09,0-9,Críticos,0.0
2020-06-10,0-9,Críticos,0.0
2020-06-11,0-9,Críticos,0.0
2020-06-12,0-9,Críticos,0.0
2020-06-13,0-9,Críticos,0.0
2020-06-14,0-9,Críticos,0.0
2020-06-15,0-9,Críticos,0.0
2020-06-16,0-9,Críticos,0.0
2020-06-17,0-9,Críticos,0.0
2020-06-18,0-9,Críticos,0.0
2020-06-19,0-9,Críticos,0.0
2020-06-20,0-9,Críticos,0.0
2020-06-21,0-9,Críticos,0.0
2020-06-22,0-9,Críticos,0.0
2020-06-23,0-9,Críticos,0.0
2020-06-24,0-9,Críticos,0.0
2020-06-25,0-9,Críticos,0.0
2020-06-26,0-9,Críticos,0.0
2020-06-27,0-9,Críticos,0.0
2020-06-28,0-9,Críticos,0.0
2020-06-29,0-9,Críticos,0.0
2020-06-30,0-9,Críticos,0.0
2020-07-01,0-9,Críticos,0.0
2020-07-02,0-9,Críticos,0.0
2020-07-03,0-9,Críticos,0.0
2020-07-04,0-9,Críticos,0.0
2020-07-05,0-9,Críticos,0.0
2020-07-06,0-9,Críticos,0.0
2020-07-07,0-9,Críticos,0.0
2020-07-08,0-9,Críticos,0.0
2020-07-09,0-9,Críticos,0.0
2020-07-10,0-9,Críticos,0.0
2020-07-11,0-9,Críticos,0.0
2020-07-12,0-9,Críticos,0.0
2020-07-13,0-9,Críticos,0.0
2020-07-14,0-9,Críticos,0.0
2020-07-15,0-9,Críticos,0.0
2020-07-16,0-9,Críticos,0.0
2020-07-17,0-9,Críticos,0.0
2020-07-18,0-9,Críticos,0.0
2020-07-19,0-9,Críticos,0.0
2020-07-20,0-9,Críticos,0.0
2020-07-21,0-9,Críticos,0.0
2020-07-22,0-9,Críticos,0.0
2020-07-23,0-9,Críticos,0.0
2020-07-24,0-9,Críticos,0.0
2020-07-25,0-9,Críticos,0.0
2020-07-26,0-9,Críticos,0.0
2020-07-27,0-9,Críticos,0.0
2020-07-28,0-9,Críticos,0.0
2020-07-29,0-9,Críticos,0.0
2020-07-30,0-9,Críticos,0.0
2020-07-31,0-9,Críticos,0.0
2020-08-01,0-9,Críticos,0.0
2020-08-02,0-9,Críticos,0.0
2020-08-03,0-9,Críticos,0.0
2020-08-04,0-9,Críticos,0.0
2020-08-05,0-9,Críticos,0.0
2020-08-06,0-9,Críticos,0.0
2020-08-07,0-9,Críticos,0.0
2020-08-08,0-9,Críticos,0.0
2020-08-09,0-9,Críticos,0.0
2020-08-10,0-9,Críticos,0.0
2020-08-11,0-9,Críticos,0.0
2020-08-12,0-9,Críticos,0.0
2020-08-13,0-9,Críticos,0.0
2020-08-14,0-9,Críticos,0.0
2020-08-15,0-9,Críticos,0.0
2020-08-16,0-9,Críticos,0.0
2020-08-17,0-9,Críticos,0.0
2020-08-18,0-9,Críticos,0.0
2020-08-19,0-9,Críticos,0.0
2020-08-20,0-9,Críticos,0.0
2020-08-21,0-9,Críticos,0.0
2020-08-22,0-9,Críticos,0.0
2020-08-23,0-9,Críticos,0.0
2020-08-24,0-9,Críticos,0.0
2020-08-25,0-9,Críticos,0.0
2020-08-26,0-9,Críticos,0.0
2020-08-27,0-9,Críticos,0.0
2020-08-28,0-9,Críticos,0.0
2020-08-29,0-9,Críticos,0.0
2020-08-30,0-9,Críticos,0.0
2020-08-31,0-9,Críticos,0.0
2020-09-01,0-9,Críticos,0.0
2020-09-02,0-9,Críticos,0.0
2020-09-03,0-9,Críticos,0.0
2020-09-04,0-9,Críticos,0.0
2020-09-05,0-9,Críticos,0.0
2020-09-06,0-9,Críticos,0.0
2020-09-07,0-9,Críticos,0.0
2020-09-08,0-9,Críticos,0.0
2020-09-09,0-9,Críticos,0.0
2020-09-10,0-9,Críticos,0.0
2020-09-11,0-9,Críticos,0.0
2020-09-12,0-9,Críticos,0.0
2020-09-13,0-9,Críticos,0.0
2020-09-14,0-9,Críticos,0.0
2020-09-15,0-9,Críticos,0.0
2020-09-16,0-9,Críticos,0.0
2020-09-17,0-9,Críticos,0.0
2020-09-18,0-9,Críticos,0.0
2020-09-19,0-9,Críticos,0.0
2020-09-20,0-9,Críticos,0.0
2020-09-21,0-9,Críticos,0.0
2020-03-06,10-19,Críticos,0.0
2020-03-07,10-19,Críticos,0.0
2020-03-08,10-19,Críticos,0.0
2020-03-09,10-19,Críticos,0.0
2020-03-10,10-19,Críticos,0.0
2020-03-11,10-19,Críticos,0.0
2020-03-12,10-19,Críticos,0.0
2020-03-13,10-19,Críticos,0.0
2020-03-14,10-19,Críticos,0.0
2020-03-15,10-19,Críticos,0.0
2020-03-16,10-19,Críticos,0.0
2020-03-17,10-19,Críticos,0.0
2020-03-18,10-19,Críticos,0.0
2020-03-19,10-19,Críticos,0.0
2020-03-20,10-19,Críticos,0.0
2020-03-21,10-19,Críticos,0.0
2020-03-22,10-19,Críticos,0.0
2020-03-23,10-19,Críticos,0.0
2020-03-24,10-19,Críticos,0.0
2020-03-25,10-19,Críticos,0.0
2020-03-26,10-19,Críticos,0.0
2020-03-27,10-19,Críticos,0.0
2020-03-28,10-19,Críticos,0.0
2020-03-29,10-19,Críticos,0.0
2020-03-30,10-19,Críticos,0.0
2020-03-31,10-19,Críticos,0.0
2020-04-01,10-19,Críticos,0.0
2020-04-02,10-19,Críticos,0.0
2020-04-03,10-19,Críticos,0.0
2020-04-04,10-19,Críticos,0.0
2020-04-05,10-19,Críticos,0.0
2020-04-06,10-19,Críticos,0.0
2020-04-07,10-19,Críticos,0.0
2020-04-08,10-19,Críticos,0.0
2020-04-09,10-19,Críticos,0.0
2020-04-10,10-19,Críticos,0.0
2020-04-11,10-19,Críticos,0.0
2020-04-12,10-19,Críticos,0.0
2020-04-13,10-19,Críticos,0.0
2020-04-14,10-19,Críticos,0.0
2020-04-15,10-19,Críticos,0.0
2020-04-16,10-19,Críticos,0.0
2020-04-17,10-19,Críticos,0.0
2020-04-18,10-19,Críticos,0.0
2020-04-19,10-19,Críticos,0.0
2020-04-20,10-19,Críticos,0.0
2020-04-21,10-19,Críticos,0.0
2020-04-22,10-19,Críticos,0.0
2020-04-23,10-19,Críticos,0.0
2020-04-24,10-19,Críticos,0.0
2020-04-25,10-19,Críticos,0.0
2020-04-26,10-19,Críticos,0.0
2020-04-27,10-19,Críticos,0.0
2020-04-28,10-19,Críticos,0.0
2020-04-29,10-19,Críticos,0.0
2020-04-30,10-19,Críticos,0.0
2020-05-01,10-19,Críticos,0.0
2020-05-02,10-19,Críticos,0.0
2020-05-03,10-19,Críticos,0.0
2020-05-04,10-19,Críticos,0.0
2020-05-05,10-19,Críticos,0.0
2020-05-06,10-19,Críticos,0.0
2020-05-07,10-19,Críticos,0.0
2020-05-08,10-19,Críticos,0.0
2020-05-09,10-19,Críticos,0.0
2020-05-10,10-19,Críticos,0.0
2020-05-11,10-19,Críticos,0.0
2020-05-12,10-19,Críticos,0.0
2020-05-13,10-19,Críticos,0.0
2020-05-14,10-19,Críticos,0.0
2020-05-15,10-19,Críticos,0.0
2020-05-16,10-19,Críticos,0.0
2020-05-17,10-19,Críticos,0.0
2020-05-18,10-19,Críticos,0.0
2020-05-19,10-19,Críticos,0.0
2020-05-20,10-19,Críticos,0.0
2020-05-21,10-19,Críticos,0.0
2020-05-22,10-19,Críticos,0.0
2020-05-23,10-19,Críticos,0.0
2020-05-24,10-19,Críticos,0.0
2020-05-25,10-19,Críticos,0.0
2020-05-26,10-19,Críticos,0.0
2020-05-27,10-19,Críticos,0.0
2020-05-28,10-19,Críticos,0.0
2020-05-29,10-19,Críticos,0.0
2020-05-30,10-19,Críticos,0.0
2020-05-31,10-19,Críticos,0.0
2020-06-01,10-19,Críticos,0.0
2020-06-02,10-19,Críticos,0.0
2020-06-03,10-19,Críticos,0.0
2020-06-04,10-19,Críticos,0.0
2020-06-05,10-19,Críticos,0.0
2020-06-06,10-19,Críticos,0.0
2020-06-07,10-19,Críticos,0.0
2020-06-08,10-19,Críticos,0.0
2020-06-09,10-19,Críticos,0.0
2020-06-10,10-19,Críticos,0.0
2020-06-11,10-19,Críticos,0.0
2020-06-12,10-19,Críticos,0.0
2020-06-13,10-19,Críticos,0.0
2020-06-14,10-19,Críticos,0.0
2020-06-15,10-19,Críticos,0.0
2020-06-16,10-19,Críticos,0.0
2020-06-17,10-19,Críticos,0.0
2020-06-18,10-19,Críticos,0.0
2020-06-19,10-19,Críticos,0.0
2020-06-20,10-19,Críticos,0.0
2020-06-21,10-19,Críticos,0.0
2020-06-22,10-19,Críticos,0.0
2020-06-23,10-19,Críticos,0.0
2020-06-24,10-19,Críticos,0.0
2020-06-25,10-19,Críticos,0.0
2020-06-26,10-19,Críticos,0.0
2020-06-27,10-19,Críticos,0.0
2020-06-28,10-19,Críticos,0.0
2020-06-29,10-19,Críticos,0.0
2020-06-30,10-19,Críticos,0.0
2020-07-01,10-19,Críticos,0.0
2020-07-02,10-19,Críticos,0.0
2020-07-03,10-19,Críticos,0.0
2020-07-04,10-19,Críticos,0.0
2020-07-05,10-19,Críticos,0.0
2020-07-06,10-19,Críticos,0.0
2020-07-07,10-19,Críticos,0.0
2020-07-08,10-19,Críticos,0.0
2020-07-09,10-19,Críticos,0.0
2020-07-10,10-19,Críticos,0.0
2020-07-11,10-19,Críticos,0.0
2020-07-12,10-19,Críticos,0.0
2020-07-13,10-19,Críticos,0.0
2020-07-14,10-19,Críticos,0.0
2020-07-15,10-19,Críticos,0.0
2020-07-16,10-19,Críticos,0.0
2020-07-17,10-19,Críticos,0.0
2020-07-18,10-19,Críticos,0.0
2020-07-19,10-19,Críticos,0.0
2020-07-20,10-19,Críticos,0.0
2020-07-21,10-19,Críticos,0.0
2020-07-22,10-19,Críticos,0.0
2020-07-23,10-19,Críticos,0.0
2020-07-24,10-19,Críticos,0.0
2020-07-25,10-19,Críticos,0.0
2020-07-26,10-19,Críticos,0.0
2020-07-27,10-19,Críticos,0.0
2020-07-28,10-19,Críticos,0.0
2020-07-29,10-19,Críticos,0.0
2020-07-30,10-19,Críticos,0.0
2020-07-31,10-19,Críticos,0.0
2020-08-01,10-19,Críticos,0.0
2020-08-02,10-19,Críticos,0.0
2020-08-03,10-19,Críticos,0.0
2020-08-04,10-19,Críticos,0.0
2020-08-05,10-19,Críticos,0.0
2020-08-06,10-19,Críticos,0.0
2020-08-07,10-19,Críticos,0.0
2020-08-08,10-19,Críticos,0.0
2020-08-09,10-19,Críticos,0.0
2020-08-10,10-19,Críticos,0.0
2020-08-11,10-19,Críticos,0.0
2020-08-12,10-19,Críticos,0.0
2020-08-13,10-19,Críticos,0.0
2020-08-14,10-19,Críticos,0.0
2020-08-15,10-19,Críticos,0.0
2020-08-16,10-19,Críticos,0.0
2020-08-17,10-19,Críticos,0.0
2020-08-18,10-19,Críticos,0.0
2020-08-19,10-19,Críticos,0.0
2020-08-20,10-19,Críticos,0.0
2020-08-21,10-19,Críticos,0.0
2020-08-22,10-19,Críticos,0.0
2020-08-23,10-19,Críticos,0.0
2020-08-24,10-19,Críticos,0.0
2020-08-25,10-19,Críticos,0.0
2020-08-26,10-19,Críticos,0.0
2020-08-27,10-19,Críticos,0.0
2020-08-28,10-19,Críticos,0.0
2020-08-29,10-19,Críticos,0.0
2020-08-30,10-19,Críticos,0.0
2020-08-31,10-19,Críticos,0.0
2020-09-01,10-19,Críticos,0.0
2020-09-02,10-19,Críticos,0.0
2020-09-03,10-19,Críticos,0.0
2020-09-04,10-19,Críticos,0.0
2020-09-05,10-19,Críticos,0.0
2020-09-06,10-19,Críticos,0.0
2020-09-07,10-19,Críticos,0.0
2020-09-08,10-19,Críticos,0.0
2020-09-09,10-19,Críticos,0.0
2020-09-10,10-19,Críticos,0.0
2020-09-11,10-19,Críticos,0.0
2020-09-12,10-19,Críticos,0.0
2020-09-13,10-19,Críticos,0.0
2020-09-14,10-19,Críticos,0.0
2020-09-15,10-19,Críticos,0.0
2020-09-16,10-19,Críticos,0.0
2020-09-17,10-19,Críticos,0.0
2020-09-18,10-19,Críticos,0.0
2020-09-19,10-19,Críticos,0.0
2020-09-20,10-19,Críticos,0.0
2020-09-21,10-19,Críticos,0.0
2020-03-06,20-39,Críticos,0.0
2020-03-07,20-39,Críticos,0.0
2020-03-08,20-39,Críticos,0.0
2020-03-09,20-39,Críticos,0.0
2020-03-10,20-39,Críticos,0.0
2020-03-11,20-39,Críticos,0.0
2020-03-12,20-39,Críticos,0.0
2020-03-13,20-39,Críticos,0.0
2020-03-14,20-39,Críticos,0.0
2020-03-15,20-39,Críticos,0.0
2020-03-16,20-39,Críticos,0.0
2020-03-17,20-39,Críticos,0.0
2020-03-18,20-39,Críticos,0.0
2020-03-19,20-39,Críticos,0.0
2020-03-20,20-39,Críticos,0.0
2020-03-21,20-39,Críticos,0.0
2020-03-22,20-39,Críticos,0.0
2020-03-23,20-39,Críticos,0.0
2020-03-24,20-39,Críticos,0.0
2020-03-25,20-39,Críticos,0.0
2020-03-26,20-39,Críticos,0.0
2020-03-27,20-39,Críticos,0.0
2020-03-28,20-39,Críticos,0.0
2020-03-29,20-39,Críticos,0.0
2020-03-30,20-39,Críticos,0.0
2020-03-31,20-39,Críticos,0.0
2020-04-01,20-39,Críticos,0.0
2020-04-02,20-39,Críticos,0.0
2020-04-03,20-39,Críticos,0.0
2020-04-04,20-39,Críticos,0.0
2020-04-05,20-39,Críticos,0.0
2020-04-06,20-39,Críticos,0.0
2020-04-07,20-39,Críticos,0.0
2020-04-08,20-39,Críticos,0.0
2020-04-09,20-39,Críticos,0.0
2020-04-10,20-39,Críticos,0.0
2020-04-11,20-39,Críticos,0.0
2020-04-12,20-39,Críticos,0.0
2020-04-13,20-39,Críticos,0.0
2020-04-14,20-39,Críticos,0.0
2020-04-15,20-39,Críticos,0.0
2020-04-16,20-39,Críticos,0.0
2020-04-17,20-39,Críticos,0.0
2020-04-18,20-39,Críticos,0.0
2020-04-19,20-39,Críticos,4.213364793123789e-05
2020-04-20,20-39,Críticos,4.213364793123789e-05
2020-04-21,20-39,Críticos,4.213364793123789e-05
2020-04-22,20-39,Críticos,4.213364793123789e-05
2020-04-23,20-39,Críticos,4.213364793123789e-05
2020-04-24,20-39,Críticos,4.213364793123789e-05
2020-04-25,20-39,Críticos,4.213364793123789e-05
2020-04-26,20-39,Críticos,4.213364793123789e-05
2020-04-27,20-39,Críticos,4.213364793123789e-05
2020-04-28,20-39,Críticos,4.213364793123789e-05
2020-04-29,20-39,Críticos,4.213364793123789e-05
2020-04-30,20-39,Críticos,4.213364793123789e-05
2020-05-01,20-39,Críticos,4.213364793123789e-05
2020-05-02,20-39,Críticos,4.213364793123789e-05
2020-05-03,20-39,Críticos,4.213364793123789e-05
2020-05-04,20-39,Críticos,4.213364793123789e-05
2020-05-05,20-39,Críticos,4.213364793123789e-05
2020-05-06,20-39,Críticos,4.213364793123789e-05
2020-05-07,20-39,Críticos,4.213364793123789e-05
2020-05-08,20-39,Críticos,4.213364793123789e-05
2020-05-09,20-39,Críticos,4.213364793123789e-05
2020-05-10,20-39,Críticos,4.213364793123789e-05
2020-05-11,20-39,Críticos,4.213364793123789e-05
2020-05-12,20-39,Críticos,0.0
2020-05-13,20-39,Críticos,0.0
2020-05-14,20-39,Críticos,0.0
